{'image': [[88, 90, 91, 93, 92, 90, 90, 94], [90, 92, 92, 90, 92, 91, 91, 92], [89, 89, 92, 91, 90, 91, 92, 93], [88, 89, 89, 88, 90, 91, 92, 94], [87, 91, 89, 88, 91, 89, 90, 92], [88, 87, 86, 88, 90, 89, 89, 90], [85, 86, 87, 86, 90, 86, 89, 86], [85, 84, 83, 83, 85, 85, 86, 89]], 'bbox': [], 'category_id': [], 'timestamp': 1628035774682, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[92, 91, 90, 92, 92, 92, 91, 97], [90, 90, 90, 91, 90, 93, 93, 92], [89, 89, 91, 89, 90, 90, 90, 93], [89, 88, 90, 90, 91, 93, 91, 92], [88, 88, 89, 89, 89, 89, 90, 89], [89, 87, 86, 87, 92, 89, 91, 89], [86, 88, 87, 88, 89, 88, 89, 89], [84, 84, 83, 81, 86, 85, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035942085, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 89, 92, 92, 91, 93, 94, 95], [89, 91, 91, 92, 91, 91, 91, 93], [89, 91, 90, 89, 90, 91, 94, 93], [90, 87, 88, 88, 91, 91, 89, 92], [86, 89, 90, 89, 91, 90, 90, 90], [87, 87, 87, 88, 90, 90, 91, 90], [86, 85, 89, 87, 88, 88, 86, 90], [85, 82, 83, 84, 86, 86, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035942288, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 89, 92, 90, 92, 92, 91, 92], [89, 90, 92, 92, 91, 92, 90, 94], [87, 89, 90, 91, 90, 92, 90, 92], [89, 88, 88, 90, 92, 92, 90, 90], [89, 89, 89, 90, 88, 89, 90, 90], [87, 88, 87, 90, 89, 88, 90, 91], [86, 86, 88, 87, 89, 88, 91, 88], [84, 85, 84, 84, 86, 84, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035942484, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 90, 91, 91, 94, 92, 93, 92], [88, 91, 92, 92, 90, 92, 90, 92], [86, 91, 91, 91, 91, 92, 93, 92], [92, 87, 89, 91, 91, 90, 93, 92], [90, 88, 91, 91, 89, 91, 91, 91], [87, 88, 88, 89, 91, 89, 91, 91], [86, 85, 87, 87, 89, 87, 90, 89], [83, 83, 85, 82, 83, 85, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035942687, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 91, 90, 92, 91, 92, 90, 93], [91, 90, 93, 93, 91, 90, 92, 93], [89, 89, 89, 91, 90, 91, 91, 92], [90, 87, 89, 89, 90, 90, 90, 93], [88, 88, 89, 90, 90, 89, 91, 89], [86, 85, 87, 88, 90, 90, 89, 90], [88, 86, 86, 86, 90, 87, 89, 87], [82, 83, 84, 82, 85, 85, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035942883, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 92, 93, 91, 93, 90, 94], [89, 91, 92, 92, 91, 90, 90, 92], [87, 88, 89, 90, 90, 90, 91, 94], [89, 90, 89, 89, 91, 92, 91, 92], [89, 89, 89, 90, 90, 89, 90, 91], [88, 85, 89, 90, 90, 89, 91, 89], [85, 85, 86, 88, 90, 86, 89, 89], [83, 83, 86, 83, 85, 86, 85, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035943086, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 88, 89, 91, 91, 93, 92, 94], [91, 90, 90, 91, 92, 90, 90, 93], [91, 88, 90, 90, 91, 91, 90, 93], [90, 88, 89, 90, 90, 92, 93, 92], [88, 89, 89, 89, 89, 89, 92, 91], [90, 86, 88, 89, 90, 91, 90, 90], [85, 86, 87, 86, 89, 87, 89, 88], [83, 83, 86, 83, 85, 85, 84, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035943289, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[87, 89, 88, 94, 88, 90, 92, 94], [89, 90, 92, 90, 91, 91, 91, 92], [88, 88, 91, 91, 89, 90, 91, 93], [88, 87, 88, 88, 90, 91, 90, 93], [88, 88, 89, 90, 89, 87, 91, 90], [88, 86, 87, 88, 91, 90, 88, 90], [86, 84, 87, 87, 89, 86, 89, 88], [84, 84, 83, 83, 83, 85, 85, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035943688, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 88, 92, 93, 91, 91, 92, 94], [89, 90, 92, 91, 90, 91, 90, 94], [88, 89, 90, 91, 92, 93, 92, 94], [88, 88, 89, 88, 90, 92, 92, 92], [88, 89, 89, 90, 90, 91, 89, 92], [88, 87, 87, 88, 90, 91, 89, 89], [86, 86, 86, 87, 90, 86, 88, 88], [84, 85, 83, 84, 86, 84, 86, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035943485, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 91, 93, 93, 92, 91, 92], [89, 91, 90, 92, 91, 91, 92, 91], [87, 91, 89, 91, 92, 91, 89, 93], [91, 87, 89, 89, 91, 93, 92, 92], [88, 88, 89, 91, 88, 90, 90, 90], [85, 87, 87, 89, 90, 89, 89, 88], [87, 85, 88, 88, 89, 86, 89, 88], [83, 85, 87, 83, 85, 87, 84, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035943891, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 90, 93, 90, 92, 90, 96], [91, 89, 92, 91, 92, 92, 91, 93], [89, 89, 91, 91, 90, 90, 90, 93], [90, 86, 89, 89, 91, 90, 92, 94], [89, 89, 90, 90, 89, 89, 90, 91], [88, 86, 87, 89, 90, 91, 91, 90], [84, 86, 88, 86, 88, 86, 87, 88], [83, 85, 83, 83, 85, 87, 82, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628035944086, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 92, 91, 90, 92, 93, 94], [90, 90, 91, 92, 90, 91, 90, 95], [89, 90, 90, 91, 90, 91, 92, 94], [91, 88, 90, 91, 91, 91, 92, 91], [87, 87, 89, 90, 89, 89, 90, 90], [88, 87, 88, 90, 90, 89, 89, 89], [85, 85, 87, 87, 90, 88, 88, 88], [84, 84, 83, 84, 85, 84, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035944311, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 89, 90, 92, 92, 94, 90, 96], [93, 91, 92, 94, 91, 92, 94, 93], [89, 91, 92, 90, 89, 92, 90, 95], [90, 86, 89, 89, 90, 92, 91, 93], [87, 90, 88, 91, 89, 91, 90, 91], [87, 87, 87, 89, 90, 91, 90, 90], [88, 89, 88, 88, 89, 87, 90, 86], [84, 85, 86, 84, 85, 85, 86, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035944485, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 90, 91, 92, 91, 91, 92], [90, 89, 91, 91, 92, 92, 92, 93], [89, 89, 91, 90, 91, 91, 91, 94], [90, 87, 89, 89, 91, 90, 93, 91], [89, 89, 88, 88, 88, 88, 90, 89], [88, 86, 87, 88, 90, 91, 92, 89], [87, 85, 89, 90, 90, 89, 89, 91], [85, 83, 85, 82, 83, 86, 85, 86]], 'bbox': [[0.25, 0.875, 0.25, 0.25]], 'category_id': [0], 'timestamp': 1628035944688, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 88, 90, 91, 91, 93, 91, 95], [90, 90, 91, 92, 92, 91, 90, 91], [88, 90, 90, 91, 91, 91, 91, 94], [91, 87, 88, 89, 91, 92, 92, 91], [88, 90, 88, 89, 90, 89, 90, 91], [88, 85, 88, 88, 90, 89, 89, 87], [87, 86, 88, 88, 89, 86, 88, 88], [82, 83, 84, 82, 87, 88, 87, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035944884, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 92, 93, 91, 90, 92, 91, 94], [89, 91, 90, 91, 89, 91, 92, 92], [88, 87, 89, 91, 92, 91, 91, 93], [91, 88, 90, 90, 91, 92, 94, 92], [86, 90, 88, 90, 89, 91, 90, 92], [87, 86, 88, 89, 89, 89, 89, 89], [85, 87, 87, 88, 90, 88, 88, 87], [83, 83, 86, 83, 86, 84, 86, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628035945087, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 91, 90, 90, 92, 92, 91, 91], [89, 90, 91, 90, 91, 91, 90, 92], [89, 89, 90, 90, 91, 91, 93, 93], [88, 89, 90, 89, 91, 92, 92, 90], [88, 91, 90, 90, 89, 89, 89, 91], [90, 86, 86, 88, 89, 90, 90, 88], [85, 85, 88, 87, 91, 87, 90, 86], [85, 81, 86, 81, 85, 87, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035945283, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 93, 91, 94, 90, 92, 92], [91, 91, 91, 92, 93, 92, 92, 93], [89, 90, 92, 91, 89, 91, 91, 93], [89, 88, 88, 89, 90, 91, 91, 93], [88, 89, 89, 89, 90, 89, 92, 91], [89, 86, 88, 88, 91, 89, 92, 90], [86, 86, 89, 87, 89, 87, 90, 89], [84, 84, 84, 83, 86, 85, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035945689, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 92, 92, 91, 92, 92, 93, 94], [89, 89, 91, 94, 91, 91, 92, 93], [90, 89, 91, 90, 91, 92, 93, 92], [89, 88, 89, 90, 90, 91, 90, 92], [88, 88, 90, 91, 91, 89, 90, 89], [88, 86, 87, 89, 89, 90, 89, 88], [88, 86, 86, 88, 89, 86, 90, 87], [83, 85, 85, 84, 86, 85, 85, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035945486, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 91, 90, 90, 92, 92, 92, 93], [88, 88, 90, 91, 93, 90, 91, 92], [87, 91, 90, 89, 91, 92, 93, 93], [91, 88, 87, 89, 90, 91, 92, 93], [85, 88, 89, 89, 89, 89, 90, 91], [88, 88, 89, 89, 89, 89, 89, 91], [86, 88, 89, 88, 91, 88, 90, 90], [84, 83, 85, 82, 85, 86, 85, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628035945884, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 92, 91, 90, 92, 91, 91, 96], [93, 91, 91, 92, 90, 92, 91, 93], [91, 89, 90, 91, 89, 90, 90, 92], [89, 88, 88, 90, 91, 91, 92, 92], [88, 89, 90, 91, 90, 89, 90, 89], [85, 86, 89, 89, 88, 91, 89, 90], [87, 85, 87, 89, 88, 86, 88, 86], [82, 82, 83, 81, 85, 85, 84, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628035946087, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 92, 92, 91, 92, 91, 92, 97], [90, 90, 92, 91, 92, 90, 91, 93], [89, 89, 92, 90, 90, 90, 91, 93], [89, 89, 89, 88, 92, 91, 91, 93], [87, 89, 89, 90, 90, 90, 89, 90], [87, 86, 88, 89, 88, 89, 90, 91], [87, 85, 86, 89, 89, 87, 90, 87], [84, 86, 86, 83, 84, 85, 83, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035946290, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 93, 91, 91, 89, 91, 92, 91], [90, 90, 91, 90, 89, 91, 89, 93], [88, 91, 90, 90, 89, 92, 92, 92], [89, 87, 88, 88, 91, 91, 92, 90], [90, 90, 90, 91, 90, 90, 90, 89], [89, 86, 86, 88, 90, 91, 90, 89], [86, 87, 88, 87, 90, 88, 90, 88], [85, 83, 85, 83, 85, 84, 86, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035946486, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[92, 92, 92, 91, 92, 92, 92, 93], [90, 89, 91, 91, 91, 92, 91, 93], [89, 89, 92, 92, 90, 92, 90, 91], [91, 87, 89, 88, 90, 91, 91, 91], [88, 88, 89, 90, 88, 89, 88, 91], [86, 87, 86, 88, 89, 90, 88, 91], [86, 85, 87, 89, 89, 88, 91, 88], [82, 84, 84, 85, 84, 85, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035946689, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[92, 90, 93, 92, 91, 93, 90, 95], [91, 91, 91, 92, 91, 90, 92, 92], [90, 88, 90, 90, 91, 91, 91, 95], [91, 86, 89, 88, 90, 91, 93, 91], [88, 88, 90, 91, 89, 90, 90, 90], [86, 84, 87, 88, 91, 90, 89, 89], [87, 85, 85, 89, 87, 88, 91, 88], [82, 84, 84, 83, 86, 86, 84, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035946885, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[92, 89, 91, 92, 91, 91, 91, 93], [92, 90, 92, 92, 92, 91, 94, 94], [88, 87, 92, 91, 90, 91, 91, 95], [90, 90, 88, 89, 91, 91, 93, 92], [90, 89, 90, 89, 90, 90, 91, 91], [87, 87, 87, 89, 90, 91, 88, 90], [87, 87, 88, 87, 90, 88, 88, 85], [84, 83, 86, 82, 86, 86, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035947088, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[93, 91, 91, 91, 91, 93, 90, 93], [88, 90, 91, 92, 91, 90, 92, 92], [90, 88, 89, 90, 91, 91, 93, 94], [88, 85, 88, 89, 92, 90, 91, 93], [90, 90, 90, 92, 89, 89, 91, 91], [87, 86, 89, 89, 89, 89, 91, 89], [87, 86, 86, 87, 90, 88, 90, 92], [83, 83, 83, 82, 85, 85, 84, 84]], 'bbox': [[0.875, 0.375, 0.25, 0.25]], 'category_id': [0], 'timestamp': 1628035947284, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 92, 92, 92, 90, 92, 93, 93], [90, 89, 90, 91, 91, 93, 92, 94], [88, 90, 89, 91, 90, 91, 91, 94], [88, 87, 89, 89, 91, 91, 90, 91], [89, 90, 88, 89, 88, 89, 89, 89], [89, 85, 88, 88, 89, 91, 91, 89], [86, 86, 87, 87, 87, 88, 89, 88], [84, 85, 84, 85, 86, 87, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035947487, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 91, 92, 91, 92, 93, 92, 94], [89, 89, 93, 90, 92, 91, 93, 94], [89, 90, 91, 91, 92, 92, 92, 94], [90, 89, 87, 89, 91, 91, 91, 91], [90, 91, 89, 90, 90, 89, 89, 91], [88, 88, 87, 89, 87, 89, 88, 90], [86, 85, 88, 88, 88, 89, 92, 90], [83, 83, 86, 83, 85, 84, 87, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035947690, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 88, 92, 93, 91, 93, 92, 93], [91, 90, 90, 92, 90, 92, 91, 94], [88, 87, 91, 90, 89, 90, 92, 94], [89, 88, 90, 88, 91, 92, 93, 92], [88, 89, 91, 91, 88, 91, 93, 91], [87, 88, 87, 89, 90, 89, 90, 92], [88, 88, 86, 87, 87, 90, 88, 88], [84, 84, 86, 81, 85, 86, 82, 86]], 'bbox': [[0.875, 0.875, 0.25, 0.25]], 'category_id': [0], 'timestamp': 1628035947885, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 91, 89, 90, 92, 90, 93], [88, 89, 88, 91, 90, 90, 92, 90], [88, 90, 90, 91, 90, 90, 92, 94], [87, 86, 89, 88, 91, 92, 90, 93], [89, 88, 90, 91, 90, 89, 90, 92], [88, 86, 87, 87, 89, 90, 88, 90], [86, 85, 86, 86, 87, 86, 89, 85], [84, 85, 84, 83, 85, 85, 83, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035948088, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 91, 89, 91, 92, 91, 93, 96], [90, 89, 91, 93, 91, 91, 91, 93], [87, 90, 90, 90, 90, 90, 91, 94], [89, 89, 88, 90, 90, 90, 91, 91], [87, 90, 89, 88, 90, 90, 89, 90], [88, 88, 88, 87, 90, 91, 91, 90], [87, 86, 86, 87, 89, 87, 90, 87], [85, 83, 85, 84, 86, 84, 87, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035948284, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 89, 91, 92, 92, 91, 93, 93], [89, 89, 90, 92, 91, 92, 92, 92], [91, 89, 90, 90, 89, 91, 93, 93], [91, 89, 89, 90, 90, 90, 91, 91], [88, 87, 89, 90, 90, 90, 91, 94], [88, 87, 87, 88, 91, 89, 90, 88], [85, 85, 86, 87, 90, 87, 90, 87], [81, 83, 85, 85, 86, 85, 84, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035948487, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 89, 91, 90, 92, 91, 94], [90, 90, 91, 91, 92, 91, 91, 93], [89, 90, 90, 91, 89, 92, 91, 94], [90, 88, 88, 89, 91, 91, 92, 93], [88, 90, 90, 90, 89, 89, 90, 88], [88, 85, 88, 89, 89, 89, 92, 89], [87, 87, 86, 87, 89, 89, 89, 88], [86, 84, 84, 82, 86, 86, 85, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628035948683, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 91, 92, 92, 92, 92, 91, 93], [92, 91, 92, 92, 91, 91, 92, 94], [88, 90, 90, 90, 90, 92, 91, 92], [88, 89, 89, 88, 90, 91, 91, 91], [91, 89, 90, 91, 89, 89, 88, 91], [87, 87, 88, 88, 90, 91, 89, 90], [88, 85, 88, 87, 89, 87, 89, 91], [87, 85, 85, 84, 83, 86, 83, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035948886, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 92, 92, 91, 93, 91, 92, 94], [91, 90, 93, 91, 91, 91, 91, 92], [90, 90, 89, 88, 90, 91, 92, 93], [90, 88, 89, 90, 89, 92, 92, 91], [88, 88, 89, 92, 89, 89, 91, 89], [86, 87, 88, 90, 92, 90, 90, 91], [86, 86, 88, 87, 89, 88, 89, 87], [85, 84, 84, 84, 85, 85, 84, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035949089, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 91, 93, 93, 90, 91, 92], [92, 91, 91, 91, 92, 93, 92, 94], [89, 87, 90, 90, 91, 92, 90, 93], [90, 88, 88, 90, 90, 91, 91, 91], [89, 89, 89, 88, 88, 88, 90, 90], [88, 87, 89, 88, 91, 91, 89, 89], [85, 86, 87, 88, 90, 87, 89, 92], [81, 82, 82, 85, 87, 85, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035949285, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 90, 89, 92, 92, 92, 94], [88, 89, 90, 92, 89, 91, 91, 94], [89, 88, 90, 89, 91, 91, 91, 92], [89, 87, 89, 89, 92, 92, 90, 93], [89, 92, 90, 88, 88, 88, 90, 90], [89, 87, 88, 88, 89, 90, 89, 90], [86, 86, 89, 89, 89, 87, 89, 88], [84, 84, 86, 83, 85, 85, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035949488, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 93, 92, 91, 91, 92, 94, 93], [89, 89, 92, 92, 90, 91, 91, 91], [89, 87, 89, 91, 91, 92, 91, 94], [89, 86, 88, 90, 90, 92, 91, 91], [90, 89, 89, 91, 91, 91, 91, 91], [86, 88, 88, 89, 89, 89, 90, 91], [86, 85, 87, 87, 91, 87, 90, 89], [84, 84, 84, 84, 83, 84, 85, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628035949691, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 93, 91, 91, 92, 92, 92, 94], [92, 88, 92, 92, 91, 92, 90, 92], [89, 90, 89, 91, 90, 92, 92, 92], [88, 88, 88, 89, 89, 90, 91, 92], [89, 87, 89, 90, 89, 89, 91, 89], [87, 86, 87, 90, 90, 91, 89, 89], [87, 87, 86, 88, 90, 89, 88, 89], [85, 84, 83, 82, 85, 86, 83, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035949886, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 93, 90, 92, 90, 91, 91, 94], [91, 89, 91, 90, 91, 91, 90, 93], [88, 87, 91, 90, 91, 91, 93, 94], [91, 87, 89, 89, 89, 91, 93, 92], [89, 89, 89, 89, 89, 90, 91, 90], [89, 88, 87, 87, 92, 90, 92, 91], [84, 87, 87, 88, 90, 88, 88, 89], [83, 85, 85, 84, 86, 84, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035950089, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 90, 92, 91, 92, 93, 93], [90, 90, 89, 92, 92, 91, 90, 93], [87, 90, 91, 90, 90, 92, 91, 93], [91, 87, 90, 89, 90, 91, 92, 92], [90, 88, 89, 90, 89, 88, 91, 89], [86, 86, 86, 87, 91, 89, 90, 89], [87, 87, 86, 88, 89, 89, 90, 88], [85, 83, 85, 84, 85, 83, 83, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035950285, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 92, 92, 90, 93, 93, 94], [92, 88, 92, 91, 92, 92, 93, 93], [89, 91, 92, 91, 90, 92, 93, 94], [88, 89, 87, 89, 90, 90, 91, 91], [88, 90, 90, 90, 90, 90, 89, 88], [86, 87, 87, 88, 89, 90, 89, 90], [87, 85, 88, 87, 89, 86, 90, 90], [84, 83, 85, 84, 85, 86, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035950488, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 91, 92, 91, 91, 93, 94, 94], [93, 91, 91, 90, 92, 91, 92, 94], [87, 90, 91, 90, 91, 90, 91, 92], [90, 87, 88, 88, 89, 91, 92, 92], [88, 88, 89, 87, 89, 88, 88, 91], [88, 87, 85, 90, 91, 90, 90, 90], [87, 86, 87, 89, 89, 88, 88, 88], [83, 82, 85, 84, 85, 84, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035950684, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 89, 92, 91, 90, 91, 93], [91, 89, 90, 93, 90, 91, 92, 93], [89, 87, 91, 92, 90, 91, 93, 93], [90, 88, 89, 90, 90, 92, 91, 93], [86, 88, 88, 91, 88, 90, 89, 92], [88, 87, 87, 90, 90, 90, 91, 89], [87, 86, 86, 88, 89, 87, 88, 88], [86, 84, 84, 83, 86, 85, 84, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628035950887, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 91, 92, 92, 94, 93, 94], [90, 91, 92, 91, 90, 90, 91, 92], [88, 90, 91, 88, 89, 92, 90, 93], [90, 88, 89, 89, 90, 92, 90, 91], [90, 89, 89, 89, 88, 89, 90, 91], [87, 85, 86, 90, 90, 90, 89, 91], [87, 84, 87, 88, 88, 88, 90, 87], [83, 81, 84, 82, 85, 85, 86, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628035951090, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[92, 89, 90, 91, 92, 93, 92, 93], [92, 90, 92, 92, 92, 91, 92, 92], [90, 88, 91, 90, 90, 92, 92, 92], [90, 86, 91, 90, 89, 91, 92, 0], [89, 90, 90, 88, 90, 89, 90, 91], [88, 85, 88, 88, 91, 90, 91, 91], [83, 86, 86, 87, 88, 85, 90, 90], [84, 83, 84, 84, 87, 85, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035951286, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 89, 93, 91, 91, 93, 93], [91, 90, 91, 93, 90, 91, 92, 93], [86, 89, 90, 92, 90, 91, 91, 93], [88, 87, 88, 90, 91, 92, 93, 93], [88, 90, 88, 91, 89, 89, 91, 90], [88, 88, 89, 88, 90, 90, 90, 89], [87, 86, 87, 88, 88, 88, 90, 89], [82, 83, 84, 82, 87, 89, 84, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035951481, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 88, 91, 93, 91, 92, 93, 95], [89, 90, 90, 92, 91, 91, 91, 92], [89, 89, 90, 91, 90, 91, 92, 92], [90, 87, 88, 90, 91, 92, 93, 93], [88, 89, 90, 91, 89, 89, 92, 93], [88, 86, 88, 88, 88, 89, 92, 88], [86, 86, 86, 86, 89, 87, 91, 87], [84, 84, 85, 83, 85, 85, 86, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035951684, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 89, 91, 93, 92, 93, 92, 91], [90, 91, 91, 92, 90, 93, 90, 92], [89, 89, 90, 91, 90, 92, 90, 94], [86, 88, 88, 90, 89, 91, 92, 92], [88, 88, 88, 90, 90, 90, 89, 91], [87, 87, 89, 89, 89, 92, 91, 89], [87, 86, 88, 87, 88, 87, 89, 89], [83, 82, 83, 82, 84, 87, 81, 85]], 'bbox': [[0.875, 0.5, 0.25, 0.25]], 'category_id': [0], 'timestamp': 1628035951887, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 91, 90, 91, 93, 91, 91, 93], [92, 90, 90, 92, 91, 92, 93, 93], [88, 89, 91, 90, 90, 92, 90, 94], [90, 89, 90, 89, 89, 91, 91, 92], [87, 90, 88, 92, 90, 89, 89, 92], [87, 86, 88, 88, 89, 89, 90, 92], [87, 86, 87, 88, 89, 87, 89, 88], [81, 81, 86, 82, 87, 85, 85, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035952083, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
